the	0.0490972013402
and	0.201363575849
a	0.0333946807184
of	0.099837669572
to	-0.0790210365788
is	0.188660139871
it	0.00712569582356
in	0.109215821589
i	-0.154986397986
this	-0.222690363917
that	-0.0772307310155
was	-0.291845817772
as	0.266363416394
for	0.0212741184666
with	0.0800135132377
movie	-0.246354038618
but	-0.065874838866
film	0.147885815777
on	-0.0649772327953
not	-0.178636415473
you	0.0215810241282
he	0.235710718431
are	0.0387731958409
his	0.458060460618
have	-0.284436793822
be	-0.175227962402
one	0.0871135855367
!	-0.134838837245
all	-0.0338426829751
at	-0.185783731249
by	0.174414140606
an	0.110744305664
who	0.14999987985
they	-0.37577786957
from	0.031152641595
so	-0.272096922815
like	-0.280547811882
there	-0.294149973282
her	0.233607862658
or	-0.348874872766
just	-0.474195131046
about	-0.143348720566
if	-0.354191428501
has	0.267131810687
out	-0.132733132687
what	-0.16833546075
?	-1.11272970539
some	-0.117889888635
good	0.00664930290608
more	0.126484137377
when	0.0679349246019
she	0.093556213383
very	0.427382078568
even	-0.555186494099
my	0.00377726460163
no	-0.77199589324
up	-0.150966236532
time	0.00544093926289
would	-0.383385991768
which	0.0712617502762
only	-0.43098616881
story	0.202447200898
really	-0.0874584801489
their	0.180163597444
see	0.155965665178
had	-0.291416676359
can	-0.0109536165024
were	-0.372549258166
me	-0.159540495596
we	0.020438625124
than	-0.120657559114
well	0.441646380701
much	-0.0949357348095
been	-0.260675461063
get	-0.292141569877
people	-0.107444849484
will	0.41044750725
bad	-1.46371254094
other	0.0414943511663
also	0.565588354386
into	-0.0267890502213
do	-0.364706899227
because	-0.209823769949
great	1.09468232801
first	0.0631717901201
how	-0.219236698032
him	0.251933651907
most	0.254956515424
don't	-0.549578919146
its	0.303946837727
made	-0.219544022658
then	-0.443575195761
them	-0.130471501112
way	0.0459494710325
make	-0.451855924131
could	-0.487661330813
too	-0.201722677262
any	-0.586302814554
after	-0.0802350847225
movies	-0.100490333027
think	0.0581213443664
characters	-0.075112449321
character	-0.0022874579886
watch	-0.0673461151798
films	0.261400135262
two	0.00636077608034
many	0.289661851905
seen	0.102268098547
being	-0.0372198394941
acting	-0.443413788335
never	-0.109458675416
plot	-0.663771954468
little	0.0801240278729
where	-0.128384375223
love	0.847157467948
best	1.08244482667
life	0.673494516377
did	-0.285696299547
show	0.249388884782
know	-0.233042025105
does	0.0728597468494
ever	-0.154738684151
here	-0.156256426622
better	-0.321028572919
man	0.378696633629
your	-0.309600183613
still	0.415343294445
end	-0.140286204993
over	-0.110242337827
off	-0.40700530535
these	-0.0787939784676
say	-0.130303976585
scene	-0.137473296436
why	-0.884420299798
while	0.162373303123
scenes	-0.108181251359
such	-0.05394225584
go	-0.0836314553539
something	-0.357922700721
should	-0.431079521115
through	-0.13575933635
back	-0.0111627460234
i'm	-0.441083089046
those	0.182362472324
watching	-0.423089122899
real	0.161068768869
though	0.230936645785
now	0.0414544439491
doesn't	-0.307910459395
thing	-0.590136825339
years	0.456372472995
actors	-0.23596375812
director	-0.168637601385
another	-0.111234954172
didn't	-0.557162862034
before	-0.0322173462536
nothing	-1.07247873471
new	0.305076174708
funny	-0.213985949872
actually	-0.479987858645
work	0.128672405037
makes	0.333178006153
find	0.125223994236
look	-0.204157136821
old	-0.0487283707717
few	-0.0844366374327
going	-0.3027746432
same	-0.0678885536036
again	0.162011292799
lot	0.206324261159
part	0.0563234410433
every	0.087875564798
cast	0.425998225466
us	0.310690878306
world	0.567109694741
quite	0.287856720537
want	-0.378199657366
things	0.0239366346047
pretty	-0.302213433411
young	0.598386010591
seems	-0.295460070581
around	-0.224191863485
got	-0.337572020931
down	-0.149145313935
however	0.0570914374872
can't	-0.432887096708
fact	-0.237677658178
horror	-0.147871585747
take	-0.0378157464505
enough	-0.332774608408
both	0.645304814952
may	0.366608250771
give	-0.192990785378
original	-0.234207094159
between	0.336327678279
big	-0.117726061353
own	0.55586062963
i've	-0.043245863952
thought	-0.10187893177
series	0.274509293515
without	0.0538869970307
right	0.0471209615653
times	0.323123663961
long	-0.0944399743763
always	0.645579085085
gets	-0.0925199301997
action	0.244467961874
comedy	0.145944737477
isn't	-0.274881358294
family	0.626091248631
come	-0.0669418384373
point	-0.478859844827
role	0.624830437725
saw	0.167887947151
interesting	-0.216858825041
almost	-0.0449922079508
least	-0.753470093697
whole	-0.393451603018
must	0.190535229929
bit	0.325319233453
music	0.466153334086
script	-0.895373531545
done	0.0803492626257
guy	-0.607944987065
anything	-0.656400166164
minutes	-1.18635008235
last	0.11613313324
since	0.0990306654693
might	-0.31808684483
performance	0.850580207358
far	-0.182654078108
feel	0.252744997659
probably	-0.0581129968992
am	-0.230730562615
woman	0.0520801619804
kind	-0.181056174099
girl	-0.214686389757
away	-0.00791128380496
yet	0.326789895062
rather	-0.145367624788
worst	-2.55498408869
sure	-0.11437545418
fun	0.493012265228
anyone	-0.213229825818
making	-0.321089879277
each	0.598355213125
played	0.550027795038
tv	-0.120282995866
found	-0.000144238307082
having	-0.12065391498
day	0.264158199853
although	0.44885903341
especially	0.579310976343
our	0.437885456445
course	0.204092747073
believe	-0.380081816054
comes	0.124745763583
trying	-0.532136247112
goes	-0.118637158142
hard	-0.125756999574
looks	-0.609134473929
different	0.639064281456
place	0.0030442775854
book	-0.235001280338
actor	0.114703181752
put	-0.243762545971
maybe	-0.587877551426
money	-1.34890946439
someone	-0.638879267522
ending	0.00260966531824
reason	-0.756617016248
let	-0.522135324877
everything	0.0834458174721
wasn't	-0.53898932721
sense	-0.346643158233
once	0.20457233314
shows	0.721476098916
screen	0.156712695671
dvd	0.448697504391
true	0.671436764963
set	0.145750211857
worth	0.135583393295
job	0.755460708446
main	-0.124691201092
looking	-0.290385920301
watched	-0.0172677298224
everyone	0.277920571441
together	0.292389195909
three	0.0845360171137
plays	0.591042416652
john	0.478541431531
later	0.260003440599
said	-0.133278597214
play	0.282673739614
instead	-0.928430850704
audience	-0.202995740531
seem	-0.196351292936
beautiful	1.18662157107
takes	0.366459541105
effects	-0.324797411395
himself	0.344933692237
version	0.143395757354
during	0.129313941197
left	-0.365393717407
night	0.0996443251072
house	-0.190484678903
seeing	0.12198171844
wife	0.291173433764
special	-0.129224683129
excellent	1.70919538672
father	0.556643034166
american	0.170766979537
idea	-0.717913904122
else	-0.542059244478
nice	0.0939846582288
shot	-0.215187057948
simply	-0.238371785778
year	0.297317789936
read	-0.282090043379
you're	-0.310772449237
black	-0.020558963529
high	-0.138318924194
less	-0.26957335966
war	0.722421101245
star	0.0730144462056
completely	-0.674607347723
help	0.0871694952775
fan	0.0905310556973
poor	-1.51052488707
death	0.14833811049
second	0.075070007082
men	0.379419503755
hollywood	-0.19998522495
either	-0.560929453258
mind	0.218483358443
used	-0.0891475274256
given	-0.192984142919
home	0.225031585577
kids	-0.232159488132
try	-0.431648396383
performances	0.944947818759
women	-0.153998181647
enjoy	0.486915195129
classic	0.851050274574
boring	-1.78837930632
short	0.0338982106348
wrong	-0.577965658069
need	-0.240204615764
rest	-0.412355135248
use	-0.11642338555
friends	0.194192256603
until	0.151043099062
along	0.324880119767
dead	-0.262082162263
truly	0.625655969498
half	-0.709115582983
production	-0.291961201204
line	-0.273755564879
tell	-0.316234378233
couple	-0.153725779067
remember	0.201355836504
next	-0.12582265815
start	-0.279249277304
stupid	-1.92271341413
perhaps	0.00721906701588
came	-0.0192222504753
recommend	0.67670059007
moments	0.254554985674
awful	-2.50155218528
wonderful	1.76076902512
episode	0.389178399298
mean	-0.684693326352
understand	-0.101248614598
terrible	-2.18077869986
full	0.147680359253
camera	-0.338191733591
getting	-0.247034070257
stars	-0.015375687597
playing	0.150846562469
video	-0.596498177361
keep	0.140539194902
sex	-0.502907011395
doing	-0.390515592646
others	0.420030655697
early	0.29367701873
often	0.491585641281
small	0.440074779312
definitely	0.950622017499
gives	0.834844781512
person	-0.022984530481
school	-0.0667100999618
face	0.0101904160949
perfect	1.70797457523
name	-0.319771098674
itself	-0.0687299028809
become	0.477809225945
human	0.597621753748
lines	-0.458245581943
yes	-0.167211091274
finally	0.193302961133
dialogue	-0.629176489809
lost	-0.139406719353
felt	-0.247338936674
case	-0.188421703738
piece	-0.593460560695
top	0.371001902026
liked	0.482161479707
supposed	-1.40600984641
children	0.266801359174
couldn't	-0.929506087764
title	-0.123199045314
absolutely	-0.312484509531
head	-0.282653709524
budget	-0.617260581655
mother	0.430155146779
live	0.420454036269
written	-0.206559171323
boy	0.044983943096
picture	0.378826798189
against	0.202115311568
cinema	0.353296097199
went	-0.309520543169
worse	-1.85024877462
certainly	0.267878672387
entire	-0.499408493758
sort	-0.413097593378
style	0.360854967033
waste	-2.76344938358
problem	-0.563770080367
mr	0.0892008918343
hope	0.297546634287
entertaining	0.356251725205
overall	0.328606886993
friend	0.19312099559
killer	-0.365114483163
evil	-0.0763100765738
several	0.190506424783
loved	1.40568694008
fans	0.305267064304
oh	-1.23012817834
beginning	0.0762422818106
white	0.032152378041
lives	0.820908611683
care	-0.701769707324
becomes	0.282137522317
direction	0.0609217128541
example	-0.324221119299
already	-0.26545751425
based	0.143025768005
drama	0.530173415822
despite	0.229205986251
seemed	-0.630416881571
dark	0.545901826364
throughout	0.3611938749
unfortunately	-0.873144425226
wanted	-0.55355551714
i'd	-0.33844066452
final	0.199751301111
history	0.384186802297
amazing	1.72322650818
turn	-0.137031534248
fine	0.396226760521
laugh	-0.330927888327
michael	0.299295001167
son	0.322024661036
humor	0.318071545367
guess	-0.860956632905
totally	-0.540260664593
lead	-0.0586665183786
sound	-0.0509592393871
guys	-0.463308714667
writing	-0.485402520943
you'll	0.257805293855
wants	0.134126127263
low	-0.701228252759
works	0.782710718725
tries	-0.555246824555
called	-0.225189396933
under	0.060590083218
past	0.305279284199
viewer	0.232806182019
quality	-0.153283139918
child	0.151080131086
days	0.276066088602
behind	0.0538096016341
game	0.0852072547744
turns	0.131329517944
they're	-0.502983149262
enjoyed	0.878003289669
today	1.02963907018
able	0.223006398944
act	-0.459384504615
town	0.369038688581
favorite	1.51784840018
kill	-0.516498381845
flick	-0.351903149585
starts	-0.122952114388
gave	-0.172525142919
actress	0.135399063968
sometimes	0.543136648374
eyes	0.320850417897
etc	-0.334049369827
side	0.32690086949
horrible	-2.14571785916
girls	-0.275800608845
genre	0.33776639252
soon	0.379980071713
won't	0.116430800302
car	-0.331665111932
brilliant	1.59007744586
parts	0.0575818099216
art	0.324447373009
heart	1.0559758124
themselves	-0.0384310423303
expect	-0.00336973771748
kid	-0.407760072361
stuff	-0.267620371384
stories	0.43263772829
thinking	-0.567700947067
city	0.489226158089
obviously	-0.562260059373
directed	0.187477083674
late	0.324222054021
myself	-0.362617948449
blood	-0.192841132259
decent	-0.813328435906
feeling	0.230124146019
run	-0.183898534533
s	-0.0807168371602
highly	1.20549070691
god	-0.579364752607
except	-0.695749310196
close	0.158643894677
fight	0.0333052372051
hand	0.0284278247425
anyway	-0.29541801794
roles	0.692460119113
daughter	0.176168443838
killed	-0.577115787048
moment	0.211129464319
says	-0.0475640609988
heard	0.0293242525849
leave	-0.0957791333067
matter	0.0773474814588
took	-0.109194447707
cannot	-0.283064686795
police	0.0281722680733
happens	-0.376881019437
brother	0.36093687128
hour	-0.957911924505
violence	0.223849919415
happened	-0.4330213379
strong	0.895024517817
particularly	0.254020242223
james	0.523707646754
extremely	0.0436080576323
involved	-0.120154654031
chance	0.32038111826
writer	-0.315713352113
obvious	-0.586582443842
experience	0.743600257529
wouldn't	-0.584482505604
lack	-0.739237926138
including	0.367511877112
told	0.132904801251
alone	-0.0348245081698
attempt	-1.09794212268
murder	0.23843489805
living	0.486933868119
happen	-0.209770110289
please	-1.12708505028
age	0.463383287246
wonder	-0.467837320031
complete	-0.811703931472
ago	0.311409047835
voice	0.264056102714
group	-0.00555816918691
score	0.628245095601
david	0.486151713987
coming	0.077559467296
interest	-0.295088500331
save	-1.2081658113
none	-0.894988326759
ok	-0.929011679357
crap	-2.31445787088
type	0.0213677946844
looked	-0.766796611273
simple	0.699304883119
slow	-0.370840731491
possible	-0.26538480009
number	0.107871704182
seriously	-0.841912588483
hell	-0.644038013295
gore	-0.362499022161
exactly	-0.0632450514424
shown	0.165396694092
king	0.277583163506
hero	-0.00915072179286
annoying	-1.37220209688
song	0.494998358343
husband	0.296307486033
sad	-0.251218605798
whose	0.265135842165
career	0.197724480489
yourself	-0.195447923707
cinematography	0.611919591895
taken	0.0703609881996
musical	0.573582437248
ends	-0.165994367925
usually	-0.161984007641
serious	-0.0235645363444
i'll	-0.467416957794
stop	-0.243524093806
hours	-0.775216248584
scary	-0.57381565967
released	0.440075760173
across	-0.0229744237013
hilarious	0.993189582589
running	-0.37935415705
reality	0.431909386255
relationship	0.658154823205
usual	0.336600661285
ridiculous	-1.71888513813
known	0.320451918704
hit	0.0150156805884
opening	0.0776126529204
somewhat	0.238812558186
started	-0.468640835711
opinion	0.365132745706
jokes	-0.765523360454
novel	0.234062775821
cool	-0.0880156886708
change	0.37786162506
robert	0.610907957091
wish	-0.10781135304
ones	0.0938167790156
body	-0.0815723118356
finds	0.572784512624
order	0.110562467559
saying	-0.478103380467
english	0.0815286801083
huge	-0.26559706874
cut	-0.342787196097
shots	-0.338071937573
episodes	0.639357954586
mostly	-0.0549149743161
taking	0.063123899881
female	-0.292753920158
talking	-0.359118835321
strange	0.236301852117
major	-0.0273798636752
view	0.447366428616
power	0.57158015655
happy	0.513608814258
documentary	0.459708208562
apparently	-1.11368923422
rating	-0.424107851654
disappointed	-0.563180744714
level	-0.0727031366324
talent	-0.474480841648
call	-0.450939629138
country	0.420160382481
jack	0.585105617733
due	0.196177591787
events	0.324951849566
room	-0.125511932482
important	0.5785271789
songs	0.456682413644
basically	-0.610983643057
clearly	-0.237573959454
knows	0.210967401277
knew	-0.0166309417205
supporting	0.972938490902
attention	0.474641907644
television	0.36879388634
future	0.458327457378
turned	-0.334640680231
paul	0.495366527306
easily	0.307179057199
problems	-0.0170742117227
aren't	-0.283092559682
silly	-0.746965942952
british	0.328060646433
word	-0.276185195012
tells	0.643878676321
earth	-0.423647245332
words	0.00823559763621
local	0.0687425265033
single	-0.459474814697
light	0.347926569496
four	0.0714434475771
cheap	-1.41363175834
sequence	0.0605252102836
bring	0.277439013861
entertainment	0.0627443774352
thriller	0.265928977279
beyond	-0.419015421981
george	0.291430062088
miss	0.507694309303
modern	0.542573829945
whether	0.284708342948
b	-0.340282434325
predictable	-1.15609885259
falls	-0.291716555283
five	-0.336787095882
sets	0.2979999962
similar	0.312882096289
review	-0.447801169846
richard	0.506896699883
needs	-0.174036010335
upon	0.280107491452
lady	0.0428082169192
enjoyable	0.737669651348
appears	-0.247816346888
romantic	0.55931515964
comic	0.240018898847
giving	-0.00404426722321
mystery	0.0971068232655
talk	-0.354690362691
rock	0.0907092314825
message	0.163141918595
animation	0.65632362653
within	0.241598797665
theater	-0.26868161315
sequel	-0.293129105625
bunch	-1.08702221265
mention	-0.343693928413
herself	0.27490139993
feels	0.0796706765586
nearly	-0.0940246835829
points	-0.170656656245
theme	0.462026293514
lee	0.356098272725
above	0.161145634977
dull	-1.5134009362
add	-0.247781813009
york	0.461566210431
ways	0.492137946992
moving	0.872706950372
storyline	-0.250576764543
ten	-0.26268390621
surprised	0.61351005118
haven't	0.385772610407
lots	-0.0317531387309
team	0.213908736823
begins	0.658573031366
middle	-0.205560263703
using	-0.177037424659
fantastic	1.62075649175
actual	-0.388910942457
sister	0.26800027489
effort	-0.56262899349
viewers	0.221138600524
named	0.382804800601
among	0.556848273339
elements	0.276758740182
easy	0.50882339333
stay	-0.526938725485
tom	0.323808661895
comments	0.0122522711411
avoid	-1.91384963009
showing	0.164433307106
typical	0.0984884638173
release	0.483728203658
clear	-0.0793411724709
hate	-0.303866767239
tried	-1.03473729545
peter	0.561625911218
sorry	-1.36995111762
french	0.279527578397
dialog	-0.75073665007
editing	-0.449971425073
tale	0.794858248169
certain	0.327473531854
season	1.17934611811
soundtrack	0.617625920554
buy	0.0428720661795
fall	-0.0387377380917
general	0.0976045432822
near	-0.0679200257054
means	0.0748908321676
famous	0.562035340353
check	0.0324332608602
parents	0.298155029286
red	0.0808851914976
somehow	-0.494121081527
material	-0.345397513032
oscar	1.13129488992
period	0.466804966984
form	0.363124609316
straight	-0.318621115502
weak	-0.948936228114
working	0.255566869402
doubt	0.116061950534
class	0.236263865325
leads	0.311509442892
filmed	0.0988433149185
gone	-0.232487236978
kept	-0.278144137817
greatest	1.4542725521
figure	-0.207409998057
viewing	0.630000516824
feature	0.0182534868913
disney	0.441965535051
eye	0.203299901688
realistic	0.874269229214
brought	0.635282239262
imagine	-0.323322816449
hear	-0.104212340542
atmosphere	0.678719823455
fast	-0.114148194885
particular	0.340154506613
suspense	0.0202380453306
lame	-2.01797973422
move	-0.0759923433651
whatever	-0.62804015213
sequences	0.0914905739321
america	0.247032702409
follow	0.0690202254464
indeed	0.297496698967
die	-0.350850426016
crime	0.547230865162
learn	0.152009048179
eventually	0.297183245385
reviews	-0.384040874025
wait	-0.287001667246
forget	0.304409045405
deal	0.292586527686
